sample_id	sample_present	seq_lab_id	genome_fraction_20x	enough_coverage	freyja_demix_status	freyja_num_variants	freyja_num_unique_freqs	sample_status
20230813NY067027618A	ok	suny_upstate	0.9116476607698224	yes	ok	32	31	ok
20230717NY059026450A	ok	wadsworth	0.938869009798348	yes	ok	66	65	ok
20230309NY115183695A	ok	wadsworth	0.45681035347623983	no	NA	NA	NA	low_coverage
20230619NY089020117A	ok	suny_upstate	0.7281543657826974	yes	solver_warning	11	9	ok
20230306NY103020061A	ok	wadsworth	0.1764037053138484	no	NA	NA	NA	low_coverage
20230814NY063026336A	ok	suny_buffalo	0.3534762398421563	no	NA	NA	NA	low_coverage
20230606NY089020818A	ok	wadsworth	0.0410661137678492	no	NA	NA	NA	low_coverage
20230830NY071026522A	ok	nymc	0.0573521051399521	no	NA	NA	NA	low_coverage
20230328NY029026395B	ok	suny_buffalo	0.9461592482359628	yes	ok	68	66	ok
20230828NY113029050A	ok	wadsworth	0.9449219141892118	yes	ok	25	23	ok
20230307NY059026778A	ok	wadsworth	0.5855599772598067	yes	solver_warning	25	21	ok
20230705NY111029351A	ok	nymc	0.3010400294284855	no	NA	NA	NA	low_coverage
20230726NY013027961A	ok	suny_buffalo	6.688292144602e-4	no	NA	NA	NA	low_coverage
20230614NY027026271A	ok	nymc	0.946359897000301	yes	ok	66	64	ok
20230426NY103020061A	ok	wadsworth	0.9276326789954183	yes	ok	50	40	ok
20230208NY087028533A	ok	nymc	0.9724107949035212	yes	ok	48	48	ok
20230412NY107029262A	ok	u_of_rochester	0.968364378156038	yes	ok	26	26	ok
20230712NY051024449A	ok	u_of_rochester	0.3139818747282884	no	NA	NA	NA	low_coverage
20230419NY111029351A	ok	nymc	0.5100826004079857	yes	solver_warning	10	5	ok
20230418NY057020290A	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230328NY045025984B	ok	suny_upstate	0.8501488145002175	yes	ok	18	16	ok
20230615NY071027901A	ok	nymc	0.8428251346018795	yes	solver_warning	33	27	ok
20230522NY065025780C	ok	wadsworth	0.9383005049660568	yes	ok	45	44	ok
20230830NY119026701A	ok	nymc	0.8116242517473163	yes	solver_warning	19	17	ok
20230605NY027026255A	ok	nymc	0	no	NA	NA	NA	low_coverage
20230321NY083087971A	ok	wadsworth	0.8963983546801324	yes	ok	31	26	ok
20230607NY031036706A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230516NY117029475A	ok	u_of_rochester	0.0225729859880281	no	NA	NA	NA	low_coverage
20230822NY029022136A	ok	suny_buffalo	0.8389459251580109	yes	solver_warning	17	17	ok
20230702NY119108324A	ok	nymc	0.4561415242617797	no	NA	NA	NA	low_coverage
20230122NY119026786A	ok	nymc	0.7816272614787815	yes	solver_warning	22	19	ok
20230420NY059026620A	ok	wadsworth	0.6538139985954586	yes	solver_warning	22	13	ok
20230605NY055028231A	ok	u_of_rochester	0	no	NA	NA	NA	low_coverage
20230517NY007027669A	ok	suny_upstate	0.9575293448817844	yes	ok	30	28	ok
20230530NY029025950B	ok	suny_buffalo	0.9640169882620472	yes	ok	77	72	ok
20230117NY101023906A	ok	u_of_rochester	0.985151991438986	yes	ok	13	13	ok
20230207NY029022543A	ok	suny_buffalo	0.9870247132394744	yes	ok	102	102	ok
20230713NY059026999A	ok	wadsworth	0.9093401999799352	yes	ok	36	36	ok
20230315NY033029939A	ok	wadsworth	0.1128649299401398	no	NA	NA	NA	low_coverage
20230712NY123029726A	ok	u_of_rochester	0.8675718155369025	yes	solver_warning	6	6	ok
20230110NY101023906A	ok	u_of_rochester	0.496037186904324	no	NA	NA	NA	low_coverage
20230222NY107029262A	ok	u_of_rochester	0.9453566531786108	yes	ok	48	47	ok
20230523NY059026620A	ok	wadsworth	0.3409356920710297	no	NA	NA	NA	low_coverage
20230815NY109020958A	ok	u_of_rochester	0.954151757348761	yes	ok	34	34	ok
20230606NY033029939A	ok	wadsworth	0.0254823930709291	no	NA	NA	NA	low_coverage
20230531NY105022454A	ok	nymc	0.5206166605357321	yes	solver_warning	10	10	ok
20230507NY067027618A	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230905NY071031518A	ok	nymc	0.9808380430057184	yes	ok	24	24	ok
20230809NY051024449A	ok	u_of_rochester	0.8743269906029495	yes	ok	10	9	ok
20230412NY095024201A	ok	u_of_rochester	0.6840116376283316	yes	solver_warning	19	15	ok
20230411NY075029106A	ok	suny_upstate	0.9251245694411931	yes	solver_warning	16	14	ok
20230613NY109020958A	ok	u_of_rochester	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230131NY071023680A	ok	wadsworth	0.1056081329632479	no	NA	NA	NA	low_coverage
20230702NY067030317A	ok	suny_upstate	0.8803130120723673	yes	solver_warning	25	22	ok
20230508NY035026042A	ok	wadsworth	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230517NY119026719A	ok	nymc	0.9738153362538876	yes	ok	72	70	ok
20230511NY023027561A	ok	suny_upstate	0.9601377788181789	yes	ok	32	29	ok
20230629NY037030546A	ok	u_of_rochester	0.0276895294786474	no	NA	NA	NA	low_coverage
20230808NY103079324A	ok	wadsworth	0.1371768718857642	no	NA	NA	NA	low_coverage
20230706NY051032328A	ok	u_of_rochester	0.9423469217135404	yes	ok	39	38	ok
20230823NY045025151A	ok	suny_upstate	0.8428920175233254	yes	solver_warning	10	9	ok
20230222NY071026522A	ok	nymc	0.9708056047888172	yes	ok	51	51	ok
20230628NY015036986A	ok	suny_buffalo	0.8395144299903019	yes	solver_warning	27	24	ok
20230206NY055028231A	ok	u_of_rochester	5.685048322914e-4	no	NA	NA	NA	low_coverage
20230410NY019026018A	ok	suny_upstate	0.9337190248470052	yes	solver_warning	37	32	ok
20230131NY101021431A	ok	u_of_rochester	5.350633715684e-4	no	NA	NA	NA	low_coverage
20230612NY001026867A	ok	wadsworth	0.5410828344982108	yes	solver_warning	13	9	ok
20230719NY031036706A	ok	suny_upstate	0.2993679563923351	no	NA	NA	NA	low_coverage
20230717NY065025780C	ok	wadsworth	0.4854362438551316	no	NA	NA	NA	low_coverage
20230828NY027026255A	ok	nymc	0.9564926595993712	yes	ok	42	42	ok
20230102NY067027596A	ok	suny_upstate	0.2463297996856503	no	NA	NA	NA	low_coverage
20230821NY065025780C	ok	wadsworth	0.8628231281142361	yes	solver_warning	33	32	ok
20230725NY083087971A	ok	wadsworth	0.9486004748687422	yes	ok	46	46	ok
20230404NY073021873A	ok	suny_buffalo	0.0035782362973618	no	NA	NA	NA	low_coverage
20230328NY031022187A	ok	wadsworth	0.9593686252215496	yes	ok	27	27	ok
20230518NY071026328A	ok	nymc	0.9741163094003946	yes	ok	65	64	ok
20230827NY119026786A	ok	nymc	0.0012373340467512	no	NA	NA	NA	low_coverage
20230905NY043036528A	ok	wadsworth	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230131NY029025950B	ok	suny_buffalo	0.9807711600842725	yes	ok	131	131	ok
20230711NY071027901A	ok	nymc	0.945724509246564	yes	ok	38	37	ok
20230112NY065025780B	ok	wadsworth	0.9595023910644416	yes	ok	93	91	ok
20230606NY029026395C	ok	suny_buffalo	0.6698993412032237	yes	solver_warning	25	13	ok
20230627NY029026395B	ok	suny_buffalo	0.4395880012038926	no	NA	NA	NA	low_coverage
20230709NY067030317A	ok	suny_upstate	0.6906664883122096	yes	solver_warning	15	14	ok
20230323NY089020818A	ok	wadsworth	0.5586730428385112	yes	solver_error	10	4	freyja_demix_error
20230816NY025029271A	ok	u_of_rochester	0.8823194997157476	yes	solver_warning	27	25	ok
20230829NY073021873A	ok	u_of_rochester	0.022272012841521	no	NA	NA	NA	low_coverage
20230313NY065030864A	ok	wadsworth	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230524NY065036790A	ok	wadsworth	0.762264655720162	yes	solver_warning	13	13	ok
20230413NY055021610A	ok	u_of_rochester	0.9180684212286392	yes	ok	31	27	ok
20230621NY119026719A	ok	nymc	0.7887168511520584	yes	solver_warning	23	21	ok
20230509NY029026395C	ok	suny_buffalo	0.9642176370263852	yes	solver_warning	36	35	ok
20230126NY103021750A	ok	wadsworth	0.938467712269672	yes	ok	48	46	ok
20230705NY105022454A	ok	nymc	0.6811022305454302	yes	solver_warning	16	14	ok
20230130NY103079324A	ok	wadsworth	0.6241848643948769	yes	solver_warning	26	16	ok
20230511NY007024414B	ok	suny_upstate	0.7659766578604154	yes	ok	9	9	ok
20230614NY111029351A	ok	nymc	0.6682607096277965	yes	solver_warning	8	7	ok
20230122NY119108324A	ok	nymc	0.953683576898639	yes	ok	46	45	ok
20230126NY007024414B	ok	wadsworth	0.9287696886600008	yes	ok	89	86	ok
20230518NY059026620A	ok	wadsworth	0.0714644015650605	no	NA	NA	NA	low_coverage
20230316NY103079324A	ok	wadsworth	0.2696050563488613	no	NA	NA	NA	low_coverage
20230525NY059026620A	ok	wadsworth	0.9630137444403571	yes	ok	59	58	ok
20230502NY075029106A	ok	suny_upstate	0.8639935792395411	yes	solver_warning	10	10	ok
20230627NY051024384A	ok	u_of_rochester	0.9648195833193992	yes	ok	11	11	ok
20230501NY059026450A	ok	wadsworth	0.7239073002708757	yes	solver_warning	26	18	ok
20230418NY007024414C	ok	suny_upstate	1.4210854715202004e-16	no	NA	NA	NA	low_coverage
20230124NY117029475A	ok	u_of_rochester	0.9524128013911648	yes	ok	56	56	ok
20230831NY007024414B	ok	u_of_rochester	0.091328629234525	no	NA	NA	NA	low_coverage
20230530NY029022136A	ok	suny_buffalo	0.9753536434471458	yes	ok	53	53	ok
20230502NY031022187A	ok	wadsworth	0.8836905996053908	yes	ok	25	24	ok
20230111NY027026271A	ok	nymc	0.985352640203324	yes	ok	112	112	ok
20230404NY029022543A	ok	suny_buffalo	0.9319800688894092	yes	ok	45	43	ok
20230525NY103021750A	ok	wadsworth	0.0345450289268636	no	NA	NA	NA	low_coverage
20230504NY001025739A	ok	wadsworth	0	no	NA	NA	NA	low_coverage
20230328NY053026956A	ok	suny_upstate	0.4388522890679864	no	NA	NA	NA	low_coverage
20230508NY063026336A	ok	suny_buffalo	0.8644283182289402	yes	ok	37	32	ok
20230116NY067030571A	ok	suny_upstate	0.0115038624887134	no	NA	NA	NA	low_coverage
20230813NY067030317A	ok	suny_upstate	0.9333177273183292	yes	ok	32	32	ok
20230720NY059026841A	ok	wadsworth	0.9116811022305454	yes	solver_warning	25	25	ok
20230419NY119026697A	ok	nymc	0.4162793030799585	no	NA	NA	NA	low_coverage
20230504NY007024414C	ok	suny_upstate	0	no	NA	NA	NA	low_coverage
20230627NY089020818A	ok	suny_upstate	0.5062368324248404	yes	ok	3	2	ok
20230105NY055021610A	ok	u_of_rochester	0.6382637193592617	yes	solver_warning	33	21	ok
20230702NY067027081A	ok	suny_upstate	0.955389091395512	yes	ok	47	46	ok
20230606NY009027162A	ok	suny_upstate	0	no	NA	NA	NA	low_coverage
20230418NY051030635A	ok	u_of_rochester	0.3555161689462596	no	NA	NA	NA	low_coverage
