"sample_collect_date","date_received","test_result_date","date_reported","sample_id","sw_id","site_id","pcr_lab","sars_pos","ct","sars2_copies_ml","hum_frac_mic_copies_ml","rec_eff_percent","sample_temp_f","sample_type","flow_rate","flow_rate_flag","quadrant_sample_id","withheld"
"2020-09-23","","2020-09-24","2022-02-18","20200923NY029025950B","36029NY0025950E020","NY029025950B","suny_buffalo",3,NA,0.578,NA,NA,NA,"",NA,"","","Reported"
"2020-09-23","","2020-09-24","2022-02-18","20200923NY029028410A","36029NY0028410BU11","NY029028410A","suny_buffalo",3,NA,0.492,NA,NA,NA,"",134,"imputed","","Reported"
"2020-09-23","","2020-09-24","2022-02-18","20200923NY029022543A","36029NY0022543E026","NY029022543A","suny_buffalo",3,NA,0.002862996053,NA,NA,NA,"",5.9,"imputed","","Reported"
"2020-09-23","","2020-09-24","2022-02-18","20200923NY029022136A","36029NY0022136E025","NY029022136A","suny_buffalo",3,NA,0.0864,NA,NA,NA,"",3.3,"imputed","","Reported"
"2020-09-23","","2020-09-24","2022-02-18","20200923NY029095401A","36029NY0095401E024","NY029095401A","suny_buffalo",3,NA,0.002862996053,NA,NA,NA,"",19.3,"imputed","","Reported"
"2020-09-23","","2020-09-24","2022-02-18","20200923NY029026395B","36029NY0026395E022","NY029026395B","suny_buffalo",3,NA,5.430596302,NA,NA,NA,"",13.87,"imputed","","Reported"
"2020-09-23","","2020-09-24","2022-02-18","20200923NY029026395C","36029NY0026395E021","NY029026395C","suny_buffalo",3,NA,0.002862996053,NA,NA,NA,"",2.81,"imputed","","Reported"
"2020-09-25","","2020-09-26","2022-02-18","20200925NY029025950B","36029NY0025950E020","NY029025950B","suny_buffalo",3,NA,0.0121,NA,NA,NA,"",NA,"","","Reported"
"2020-09-25","","2020-09-26","2022-02-18","20200925NY029028410A","36029NY0028410BU11","NY029028410A","suny_buffalo",3,NA,5.81,NA,NA,NA,"",134,"imputed","","Reported"
"2020-09-25","","2020-09-26","2022-02-18","20200925NY029022543A","36029NY0022543E026","NY029022543A","suny_buffalo",3,NA,0.006055358656,NA,NA,NA,"",5.9,"imputed","","Reported"
"2020-09-25","","2020-09-26","2022-02-18","20200925NY029022136A","36029NY0022136E025","NY029022136A","suny_buffalo",3,NA,207,NA,NA,NA,"",3.3,"imputed","","Reported"
"2020-09-25","","2020-09-26","2022-02-18","20200925NY029095401A","36029NY0095401E024","NY029095401A","suny_buffalo",3,NA,0.01211071731,NA,NA,NA,"",19.3,"imputed","","Reported"
"2020-09-25","","2020-09-26","2022-02-18","20200925NY029026395B","36029NY0026395E022","NY029026395B","suny_buffalo",3,NA,0.006055358656,NA,NA,NA,"",13.87,"imputed","","Reported"
"2020-09-25","","2020-09-26","2022-02-18","20200925NY029026395C","36029NY0026395E021","NY029026395C","suny_buffalo",3,NA,0.01211071731,NA,NA,NA,"",2.81,"imputed","","Reported"
"2020-09-27","","2020-09-30","2022-08-31","20200927NY047026212A","36047NY0026212NYCWWJ","NY047026212A","NYC",NA,NA,1.96,NA,NA,NA,"",48.4,"imputed","","Reported"
"2020-09-27","","2020-09-28","2022-08-31","20200927NY081026158A","36081NY0026158NYCWWE","NY081026158A","NYC",NA,NA,1.416,NA,NA,NA,"",95,"imputed","","Reported"
"2020-09-27","","2020-09-28","2022-08-31","20200927NY047026182A","36047NY0026182NYCWWK","NY047026182A","NYC",NA,NA,1.714,NA,NA,NA,"",78.6,"imputed","","Reported"
"2020-09-27","","2020-09-28","2022-08-31","20200927NY005026191A","36005NY0026191NYCWWC","NY005026191A","NYC",NA,NA,NA,NA,NA,NA,"",125.4,"imputed","","Reported"
"2020-09-27","","2020-09-28","2022-08-31","20200927NY081026115A","36081NY0026115NYCWWF","NY081026115A","NYC",NA,NA,NA,NA,NA,NA,"",75.9,"imputed","","Reported"
"2020-09-27","","2020-09-28","2022-08-31","20200927NY047026204A","36047NY0026204NYCWWG","NY047026204A","NYC",NA,NA,1.007,NA,NA,NA,"",189.2,"imputed","","Reported"
"2020-09-27","","2020-09-30","2022-08-31","20200927NY061026247A","36061NY0026247NYCWWA","NY061026247A","NYC",NA,NA,1.066,NA,NA,NA,"",102,"imputed","","Reported"
"2020-09-27","","2020-09-28","2022-08-31","20200927NY085026174A","36085NY0026174NYCWWM","NY085026174A","NYC",NA,NA,NA,NA,NA,NA,"",27.9,"imputed","","Reported"
"2020-09-27","","2020-09-30","2022-08-31","20200927NY047026166A","36047NY0026166NYCWWI","NY047026166A","NYC",NA,NA,5.174,NA,NA,NA,"",88.8,"imputed","","Reported"
"2020-09-27","","2020-09-28","2022-08-31","20200927NY085026107A","36085NY0026107NYCWWN","NY085026107A","NYC",NA,NA,1.715,NA,NA,NA,"",26.9,"imputed","","Reported"
"2020-09-27","","2020-09-28","2022-08-31","20200927NY047027073A","36047NY0027073NYCWWH","NY047027073A","NYC",NA,NA,NA,NA,NA,NA,"",26.2,"imputed","","Reported"
"2020-09-27","","2020-09-30","2022-08-31","20200927NY081026239A","36081NY0026239NYCWWD","NY081026239A","NYC",NA,NA,NA,NA,NA,NA,"",58.9,"imputed","","Reported"
"2020-09-29","","2020-09-30","2022-08-31","20200929NY047026212A","36047NY0026212NYCWWJ","NY047026212A","NYC",NA,NA,NA,NA,NA,NA,"",48.4,"imputed","","Reported"
"2020-09-29","","2020-09-30","2022-08-31","20200929NY081026158A","36081NY0026158NYCWWE","NY081026158A","NYC",NA,NA,NA,NA,NA,NA,"",95,"imputed","","Reported"
"2020-09-29","","2020-09-30","2022-08-31","20200929NY047026182A","36047NY0026182NYCWWK","NY047026182A","NYC",NA,NA,NA,NA,NA,NA,"",78.6,"imputed","","Reported"
"2020-09-29","","2020-09-30","2022-08-31","20200929NY005026191A","36005NY0026191NYCWWC","NY005026191A","NYC",NA,NA,NA,NA,NA,NA,"",125.4,"imputed","","Reported"
"2020-09-29","","2020-09-30","2022-08-31","20200929NY081026115A","36081NY0026115NYCWWF","NY081026115A","NYC",NA,NA,NA,NA,NA,NA,"",75.9,"imputed","","Reported"
"2020-09-29","","2020-09-30","2022-08-31","20200929NY047026204A","36047NY0026204NYCWWG","NY047026204A","NYC",NA,NA,NA,NA,NA,NA,"",189.2,"imputed","","Reported"
"2020-09-29","","2020-09-30","2022-08-31","20200929NY061026247A","36061NY0026247NYCWWA","NY061026247A","NYC",NA,NA,NA,NA,NA,NA,"",102,"imputed","","Reported"
"2020-09-29","","2020-09-30","2022-08-31","20200929NY085026174A","36085NY0026174NYCWWM","NY085026174A","NYC",NA,NA,NA,NA,NA,NA,"",27.9,"imputed","","Reported"
"2020-09-29","","2020-09-30","2022-08-31","20200929NY047026166A","36047NY0026166NYCWWI","NY047026166A","NYC",NA,NA,NA,NA,NA,NA,"",88.8,"imputed","","Reported"
"2020-09-29","","2020-09-30","2022-08-31","20200929NY085026107A","36085NY0026107NYCWWN","NY085026107A","NYC",NA,NA,NA,NA,NA,NA,"",26.9,"imputed","","Reported"
"2020-09-29","","2020-09-30","2022-08-31","20200929NY047027073A","36047NY0027073NYCWWH","NY047027073A","NYC",NA,NA,NA,NA,NA,NA,"",26.2,"imputed","","Reported"
"2020-09-29","","2020-09-30","2022-08-31","20200929NY081026221A","36081NY0026221NYCWWL","NY081026221A","NYC",NA,NA,NA,NA,NA,NA,"",19.5,"imputed","","Reported"
"2020-09-29","","2020-09-30","2022-08-31","20200929NY081026239A","36081NY0026239NYCWWD","NY081026239A","NYC",NA,NA,NA,NA,NA,NA,"",58.9,"imputed","","Reported"
"2020-09-29","","2020-09-30","2022-08-31","20200929NY061026131A","36061NY0026131NYCWWB","NY061026131A","NYC",NA,NA,NA,NA,NA,NA,"",198.7,"imputed","","Reported"
"2020-09-30","","2020-10-01","2022-02-18","20200930NY029025950B","36029NY0025950E020","NY029025950B","suny_buffalo",3,NA,0.00575,NA,NA,NA,"",NA,"","","Reported"
"2020-09-30","","2020-10-01","2022-02-18","20200930NY029028410A","36029NY0028410BU11","NY029028410A","suny_buffalo",3,NA,0.00575,NA,NA,NA,"",134,"imputed","","Reported"
"2020-09-30","","2020-10-01","2022-02-18","20200930NY029022543A","36029NY0022543E026","NY029022543A","suny_buffalo",3,NA,0.0057484875,NA,NA,NA,"",5.9,"imputed","","Reported"
"2020-09-30","","2020-10-01","2022-02-18","20200930NY029022136A","36029NY0022136E025","NY029022136A","suny_buffalo",3,NA,1.22,NA,NA,NA,"",3.3,"imputed","","Reported"
"2020-09-30","","2020-10-01","2022-02-18","20200930NY029095401A","36029NY0095401E024","NY029095401A","suny_buffalo",3,NA,0.0057484875,NA,NA,NA,"",19.3,"imputed","","Reported"
"2020-09-30","","2020-10-01","2022-02-18","20200930NY029026395B","36029NY0026395E022","NY029026395B","suny_buffalo",3,NA,0.0057484875,NA,NA,NA,"",13.87,"imputed","","Reported"
"2020-09-30","","2020-10-01","2022-02-18","20200930NY029026395C","36029NY0026395E021","NY029026395C","suny_buffalo",3,NA,0.0057484875,NA,NA,NA,"",2.81,"imputed","","Reported"
"2020-10-02","","2020-10-03","2022-02-18","20201002NY029025950B","36029NY0025950E020","NY029025950B","suny_buffalo",3,NA,0.253,NA,NA,NA,"",NA,"","","Reported"
"2020-10-02","","2020-10-03","2022-02-18","20201002NY029028410A","36029NY0028410BU11","NY029028410A","suny_buffalo",3,NA,0.00286,NA,NA,NA,"",134,"imputed","","Reported"
"2020-10-02","","2020-10-03","2022-02-18","20201002NY029022543A","36029NY0022543E026","NY029022543A","suny_buffalo",3,NA,0.002862996053,NA,NA,NA,"",5.9,"imputed","","Reported"
"2020-10-02","","2020-10-03","2022-02-18","20201002NY029022136A","36029NY0022136E025","NY029022136A","suny_buffalo",3,NA,0.261,NA,NA,NA,"",3.3,"imputed","","Reported"
"2020-10-02","","2020-10-03","2022-02-18","20201002NY029095401A","36029NY0095401E024","NY029095401A","suny_buffalo",3,NA,0.002862996053,NA,NA,NA,"",19.3,"imputed","","Reported"
"2020-10-02","","2020-10-03","2022-02-18","20201002NY029026395B","36029NY0026395E022","NY029026395B","suny_buffalo",3,NA,0.002862996053,NA,NA,NA,"",13.87,"imputed","","Reported"
"2020-10-02","","2020-10-03","2022-02-18","20201002NY029026395C","36029NY0026395E021","NY029026395C","suny_buffalo",3,NA,0.002862996053,NA,NA,NA,"",2.81,"imputed","","Reported"
"2020-10-04","2020-10-06","2020-10-06","2020-10-06","20201004NY077031151A","36077NY0031151001","NY077031151A","quadrant",3,NA,NA,18940.70458,NA,NA,"",1.8,"imputed","","Reported"
"2020-10-04","","2020-10-05","2022-08-31","20201004NY047026212A","36047NY0026212NYCWWJ","NY047026212A","NYC",NA,NA,NA,NA,NA,NA,"",48.4,"imputed","","Reported"
"2020-10-04","","2020-10-05","2022-08-31","20201004NY081026158A","36081NY0026158NYCWWE","NY081026158A","NYC",NA,NA,NA,NA,NA,NA,"",95,"imputed","","Reported"
"2020-10-04","","2020-10-05","2022-08-31","20201004NY047026182A","36047NY0026182NYCWWK","NY047026182A","NYC",NA,NA,NA,NA,NA,NA,"",78.6,"imputed","","Reported"
"2020-10-04","","2020-10-05","2022-08-31","20201004NY005026191A","36005NY0026191NYCWWC","NY005026191A","NYC",NA,NA,NA,NA,NA,NA,"",125.4,"imputed","","Reported"
"2020-10-04","","2020-10-05","2022-08-31","20201004NY081026115A","36081NY0026115NYCWWF","NY081026115A","NYC",NA,NA,NA,NA,NA,NA,"",75.9,"imputed","","Reported"
"2020-10-04","","2020-10-05","2022-08-31","20201004NY047026204A","36047NY0026204NYCWWG","NY047026204A","NYC",NA,NA,NA,NA,NA,NA,"",189.2,"imputed","","Reported"
"2020-10-04","","2020-10-05","2022-08-31","20201004NY061026247A","36061NY0026247NYCWWA","NY061026247A","NYC",NA,NA,NA,NA,NA,NA,"",102,"imputed","","Reported"
"2020-10-04","","2020-10-05","2022-08-31","20201004NY085026174A","36085NY0026174NYCWWM","NY085026174A","NYC",NA,NA,NA,NA,NA,NA,"",27.9,"imputed","","Reported"
"2020-10-04","","2020-10-05","2022-08-31","20201004NY047026166A","36047NY0026166NYCWWI","NY047026166A","NYC",NA,NA,NA,NA,NA,NA,"",88.8,"imputed","","Reported"
"2020-10-04","","2020-10-05","2022-08-31","20201004NY085026107A","36085NY0026107NYCWWN","NY085026107A","NYC",NA,NA,NA,NA,NA,NA,"",26.9,"imputed","","Reported"
"2020-10-04","","2020-10-05","2022-08-31","20201004NY047027073A","36047NY0027073NYCWWH","NY047027073A","NYC",NA,NA,NA,NA,NA,NA,"",26.2,"imputed","","Reported"
"2020-10-04","","2020-10-05","2022-08-31","20201004NY081026221A","36081NY0026221NYCWWL","NY081026221A","NYC",NA,NA,NA,NA,NA,NA,"",19.5,"imputed","","Reported"
"2020-10-04","","2020-10-05","2022-08-31","20201004NY081026239A","36081NY0026239NYCWWD","NY081026239A","NYC",NA,NA,NA,NA,NA,NA,"",58.9,"imputed","","Reported"
"2020-10-04","","2020-10-05","2022-08-31","20201004NY061026131A","36061NY0026131NYCWWB","NY061026131A","NYC",NA,NA,NA,NA,NA,NA,"",198.7,"imputed","","Reported"
"2020-10-05","2020-10-07","2020-10-07","2020-10-07","20201005NY045025984A","36045NY0025984WWPCA","NY045025984A","quadrant",2,NA,NA,98391.21434,NA,NA,"",8.5,"imputed","","Reported"
"2020-10-05","2020-10-07","2020-10-07","2020-10-07","20201005NY045025984B","36045NY0025984WWPCB","NY045025984B","quadrant",3,NA,NA,179481.67,NA,NA,"",2,"imputed","","Reported"
"2020-10-05","2020-10-07","2020-10-07","2020-10-07","20201005NY067027618A","36067NY0027618601","NY067027618A","quadrant",1,NA,NA,176396.5676,NA,NA,"",NA,"","","Reported"
"2020-10-05","2020-10-07","2020-10-07","2020-10-07","20201005NY067027723A","36067NY0027723605","NY067027723A","quadrant",3,NA,47.99795671,159605.2643,NA,NA,"",NA,"","","Reported"
"2020-10-05","2020-10-07","2020-10-07","2020-10-07","20201005NY067030571A","36067NY0030571617","NY067030571A","quadrant",3,NA,NA,160179.6058,NA,NA,"",NA,"","","Reported"
"2020-10-05","2020-10-07","2020-10-07","2020-10-07","20201005NY067027596A","36067NY0027596619","NY067027596A","quadrant",3,NA,7.22909968,591518.7088,NA,NA,"",NA,"","","Reported"
"2020-10-06","","2020-10-07","2022-08-31","20201006NY047026212A","36047NY0026212NYCWWJ","NY047026212A","NYC",NA,NA,1.169,NA,NA,NA,"",48.4,"imputed","","Reported"
"2020-10-06","","2020-10-07","2022-08-31","20201006NY081026158A","36081NY0026158NYCWWE","NY081026158A","NYC",NA,NA,2.8,NA,NA,NA,"",95,"imputed","","Reported"
"2020-10-06","","2020-10-07","2022-08-31","20201006NY047026182A","36047NY0026182NYCWWK","NY047026182A","NYC",NA,NA,7.238,NA,NA,NA,"",78.6,"imputed","","Reported"
"2020-10-06","","2020-10-07","2022-08-31","20201006NY005026191A","36005NY0026191NYCWWC","NY005026191A","NYC",NA,NA,1.051,NA,NA,NA,"",125.4,"imputed","","Reported"
"2020-10-06","","2020-10-07","2022-08-31","20201006NY081026115A","36081NY0026115NYCWWF","NY081026115A","NYC",NA,NA,1.317,NA,NA,NA,"",75.9,"imputed","","Reported"
"2020-10-06","","2020-10-07","2022-08-31","20201006NY047026204A","36047NY0026204NYCWWG","NY047026204A","NYC",NA,NA,1.448,NA,NA,NA,"",189.2,"imputed","","Reported"
"2020-10-06","","2020-10-07","2022-08-31","20201006NY061026247A","36061NY0026247NYCWWA","NY061026247A","NYC",NA,NA,NA,NA,NA,NA,"",102,"imputed","","Reported"
"2020-10-06","","2020-10-07","2022-08-31","20201006NY085026174A","36085NY0026174NYCWWM","NY085026174A","NYC",NA,NA,3.108,NA,NA,NA,"",27.9,"imputed","","Reported"
"2020-10-06","","2020-10-07","2022-08-31","20201006NY047026166A","36047NY0026166NYCWWI","NY047026166A","NYC",NA,NA,5.824,NA,NA,NA,"",88.8,"imputed","","Reported"
"2020-10-06","","2020-10-07","2022-08-31","20201006NY085026107A","36085NY0026107NYCWWN","NY085026107A","NYC",NA,NA,1.403,NA,NA,NA,"",26.9,"imputed","","Reported"
"2020-10-06","","2020-10-07","2022-08-31","20201006NY047027073A","36047NY0027073NYCWWH","NY047027073A","NYC",NA,NA,NA,NA,NA,NA,"",26.2,"imputed","","Reported"
"2020-10-06","","2020-10-07","2022-08-31","20201006NY081026221A","36081NY0026221NYCWWL","NY081026221A","NYC",NA,NA,1.055,NA,NA,NA,"",19.5,"imputed","","Reported"
"2020-10-06","","2020-10-07","2022-08-31","20201006NY081026239A","36081NY0026239NYCWWD","NY081026239A","NYC",NA,NA,NA,NA,NA,NA,"",58.9,"imputed","","Reported"
"2020-10-06","","2020-10-07","2022-08-31","20201006NY061026131A","36061NY0026131NYCWWB","NY061026131A","NYC",NA,NA,1.152,NA,NA,NA,"",198.7,"imputed","","Reported"
"2020-10-07","2020-10-09","2020-10-09","2020-10-09","20201007NY091028240I","36091NY0028240002","NY091028240I","quadrant",3,NA,12.11072708,135062.6271,NA,NA,"",NA,"","","Reported"
"2020-10-07","2020-10-09","2020-10-09","2020-10-09","20201007NY091028240C","36091NY0028240004","NY091028240C","quadrant",3,NA,20.48640333,344574.6666,NA,NA,"",NA,"","","Reported"
"2020-10-07","2020-10-09","2020-10-09","2020-10-09","20201007NY091028240G","36091NY0028240005","NY091028240G","quadrant",3,NA,NA,509586.6965,NA,NA,"",NA,"","","Reported"
"2020-10-07","2020-10-09","2020-10-09","2020-10-09","20201007NY091028240F","36091NY0028240009","NY091028240F","quadrant",3,NA,NA,87204.33751,NA,NA,"",NA,"","","Reported"
"2020-10-07","2020-10-09","2020-10-09","2020-10-09","20201007NY065021385A","36065NY0021385001","NY065021385A","quadrant",2,NA,NA,99305.70043,NA,NA,"",1.3,"imputed","","Reported"
"2020-10-11","2020-10-13","2020-10-13","2020-10-13","20201011NY011021903A","36011NY0021903CCWW1","NY011021903A","quadrant",2,NA,NA,78300,NA,NA,"",6.3,"imputed","WW-2069","Reported"
"2020-10-11","2020-10-13","2020-10-13","2020-10-13","20201011NY023027561A","36023NY0027561001","NY023027561A","quadrant",3,NA,61.3,190000,NA,NA,"",4.9,"imputed","WW-2073","Reported"
"2020-10-11","2020-10-13","2020-10-13","2020-10-13","20201011NY075029106A","36075NY0029106001","NY075029106A","quadrant",3,NA,8.86,41100,NA,NA,"",2.8,"imputed","WW-2123","Reported"
"2020-10-11","2020-10-13","2020-10-13","2020-10-13","20201011NY075029114A","36075NY0029114002","NY075029114A","quadrant",0,NA,NA,69400,NA,NA,"",2.2,"imputed","WW-2124","Reported"
"2020-10-11","2020-10-13","2020-10-13","2020-10-13","20201011NY053028525A","36053NY0028525001","NY053028525A","quadrant",3,NA,8.11,349000,NA,NA,"",0.5,"imputed","WW-2090","Reported"
"2020-10-11","2020-10-13","2020-10-13","2020-10-13","20201011NY055028339A","36055NY0028339000","NY055028339A","quadrant",3,NA,6.6,44700,NA,NA,"",70.9,"imputed","WW-2071","Reported"
"2020-10-11","2020-10-13","2020-10-13","2020-10-13","20201011NY065021385A","36065NY0021385001","NY065021385A","quadrant",3,NA,7.48,563000,NA,NA,"",1.3,"imputed","WW-2092","Reported"
"2020-10-11","","2020-10-12","2022-08-31","20201011NY047026212A","36047NY0026212NYCWWJ","NY047026212A","NYC",NA,NA,NA,NA,NA,NA,"",48.4,"imputed","","Reported"
"2020-10-11","","2020-10-12","2022-08-31","20201011NY081026158A","36081NY0026158NYCWWE","NY081026158A","NYC",NA,NA,3.34,NA,NA,NA,"",95,"imputed","","Reported"
"2020-10-11","","2020-10-12","2022-08-31","20201011NY047026182A","36047NY0026182NYCWWK","NY047026182A","NYC",NA,NA,1.661,NA,NA,NA,"",78.6,"imputed","","Reported"
"2020-10-11","","2020-10-12","2022-08-31","20201011NY005026191A","36005NY0026191NYCWWC","NY005026191A","NYC",NA,NA,NA,NA,NA,NA,"",125.4,"imputed","","Reported"
"2020-10-11","","2020-10-12","2022-08-31","20201011NY081026115A","36081NY0026115NYCWWF","NY081026115A","NYC",NA,NA,1.57,NA,NA,NA,"",75.9,"imputed","","Reported"
"2020-10-11","","2020-10-12","2022-08-31","20201011NY047026204A","36047NY0026204NYCWWG","NY047026204A","NYC",NA,NA,NA,NA,NA,NA,"",189.2,"imputed","","Reported"
"2020-10-11","","2020-10-12","2022-08-31","20201011NY061026247A","36061NY0026247NYCWWA","NY061026247A","NYC",NA,NA,NA,NA,NA,NA,"",102,"imputed","","Reported"
"2020-10-11","","2020-10-12","2022-08-31","20201011NY085026174A","36085NY0026174NYCWWM","NY085026174A","NYC",NA,NA,2.106,NA,NA,NA,"",27.9,"imputed","","Reported"
"2020-10-11","","2020-10-12","2022-08-31","20201011NY047026166A","36047NY0026166NYCWWI","NY047026166A","NYC",NA,NA,6.038,NA,NA,NA,"",88.8,"imputed","","Reported"
"2020-10-11","","2020-10-12","2022-08-31","20201011NY085026107A","36085NY0026107NYCWWN","NY085026107A","NYC",NA,NA,1.489,NA,NA,NA,"",26.9,"imputed","","Reported"
"2020-10-11","","2020-10-12","2022-08-31","20201011NY047027073A","36047NY0027073NYCWWH","NY047027073A","NYC",NA,NA,NA,NA,NA,NA,"",26.2,"imputed","","Reported"
"2020-10-11","","2020-10-12","2022-08-31","20201011NY081026221A","36081NY0026221NYCWWL","NY081026221A","NYC",NA,NA,1.078,NA,NA,NA,"",19.5,"imputed","","Reported"
"2020-10-11","","2020-10-12","2022-08-31","20201011NY081026239A","36081NY0026239NYCWWD","NY081026239A","NYC",NA,NA,NA,NA,NA,NA,"",58.9,"imputed","","Reported"
"2020-10-11","","2020-10-12","2022-08-31","20201011NY061026131A","36061NY0026131NYCWWB","NY061026131A","NYC",NA,NA,NA,NA,NA,NA,"",198.7,"imputed","","Reported"
"2020-10-12","2020-10-14","2020-10-14","2020-10-14","20201012NY055028339A","36055NY0028339000","NY055028339A","quadrant",3,NA,NA,47000,NA,NA,"",70.9,"imputed","WW-2158","Reported"
"2020-10-12","2020-10-14","2020-10-14","2020-10-14","20201012NY067027596A","36067NY0027596619","NY067027596A","quadrant",3,NA,NA,51400,NA,NA,"",NA,"","WW-2159","Reported"
"2020-10-12","2020-10-14","2020-10-14","2020-10-14","20201012NY067027618A","36067NY0027618601","NY067027618A","quadrant",3,NA,5.47,124000,NA,NA,"",NA,"","WW-2162","Reported"
"2020-10-12","2020-10-14","2020-10-14","2020-10-14","20201012NY067030571A","36067NY0030571617","NY067030571A","quadrant",2,NA,NA,157000,NA,NA,"",NA,"","WW-2163","Reported"
"2020-10-12","2020-10-14","2020-10-14","2020-10-14","20201012NY067027723A","36067NY0027723605","NY067027723A","quadrant",3,NA,NA,196000,NA,NA,"",NA,"","WW-2164","Reported"
"2020-10-12","2020-10-14","2020-10-14","2020-10-14","20201012NY091028240I","36091NY0028240002","NY091028240I","quadrant",3,NA,NA,16200,NA,NA,"",NA,"","WW-2176","Reported"
"2020-10-12","2020-10-14","2020-10-14","2020-10-14","20201012NY091028240C","36091NY0028240004","NY091028240C","quadrant",3,NA,NA,120000,NA,NA,"",NA,"","WW-2178","Reported"
"2020-10-12","2020-10-14","2020-10-14","2020-10-14","20201012NY091028240G","36091NY0028240005","NY091028240G","quadrant",3,NA,NA,191000,NA,NA,"",NA,"","WW-2179","Reported"
"2020-10-12","2020-10-14","2020-10-14","2020-10-14","20201012NY091028240F","36091NY0028240009","NY091028240F","quadrant",3,NA,NA,22300,NA,NA,"",NA,"","WW-2180","Reported"
"2020-10-12","2020-10-14","2020-10-14","2020-10-14","20201012NY091028240E","36091NY0028240006","NY091028240E","quadrant",3,NA,NA,42100,NA,NA,"",NA,"","WW-2182","Reported"
"2020-10-12","2020-10-14","2020-10-14","2020-10-14","20201012NY091028240D","36091NY0028240008","NY091028240D","quadrant",3,NA,NA,38100,NA,NA,"",NA,"","WW-2183","Reported"
"2020-10-13","","2020-10-14","2022-08-31","20201013NY047026212A","36047NY0026212NYCWWJ","NY047026212A","NYC",NA,NA,1.351,NA,NA,NA,"",48.4,"imputed","","Reported"
"2020-10-13","","2020-10-14","2022-08-31","20201013NY081026158A","36081NY0026158NYCWWE","NY081026158A","NYC",NA,NA,2.338,NA,NA,NA,"",95,"imputed","","Reported"
"2020-10-13","","2020-10-14","2022-08-31","20201013NY047026182A","36047NY0026182NYCWWK","NY047026182A","NYC",NA,NA,13.884,NA,NA,NA,"",78.6,"imputed","","Reported"
"2020-10-13","","2020-10-14","2022-08-31","20201013NY005026191A","36005NY0026191NYCWWC","NY005026191A","NYC",NA,NA,1.822,NA,NA,NA,"",125.4,"imputed","","Reported"
"2020-10-13","","2020-10-14","2022-08-31","20201013NY081026115A","36081NY0026115NYCWWF","NY081026115A","NYC",NA,NA,2.17,NA,NA,NA,"",75.9,"imputed","","Reported"
"2020-10-13","","2020-10-14","2022-08-31","20201013NY047026204A","36047NY0026204NYCWWG","NY047026204A","NYC",NA,NA,2.102,NA,NA,NA,"",189.2,"imputed","","Reported"
"2020-10-13","","2020-10-14","2022-08-31","20201013NY061026247A","36061NY0026247NYCWWA","NY061026247A","NYC",NA,NA,1.011,NA,NA,NA,"",102,"imputed","","Reported"
"2020-10-13","","2020-10-14","2022-08-31","20201013NY085026174A","36085NY0026174NYCWWM","NY085026174A","NYC",NA,NA,1.713,NA,NA,NA,"",27.9,"imputed","","Reported"
"2020-10-13","","2020-10-14","2022-08-31","20201013NY047026166A","36047NY0026166NYCWWI","NY047026166A","NYC",NA,NA,4.672,NA,NA,NA,"",88.8,"imputed","","Reported"
"2020-10-13","","2020-10-14","2022-08-31","20201013NY085026107A","36085NY0026107NYCWWN","NY085026107A","NYC",NA,NA,2.006,NA,NA,NA,"",26.9,"imputed","","Reported"
"2020-10-13","","2020-10-14","2022-08-31","20201013NY047027073A","36047NY0027073NYCWWH","NY047027073A","NYC",NA,NA,1.295,NA,NA,NA,"",26.2,"imputed","","Reported"
